protocol,seed,rotation,system,n,verifier,features,heads,routing,platt,isotonic
A,37,5,fixed::factcg,850,342.1752308830893,0.0,0.0,0.0,8.325647179256467e-05,4.054588156149668e-05
A,37,5,fixed::minicheck_dbta,850,409.06125654117204,0.0,0.0,0.0,8.222236133673611e-05,3.7572942400241596e-05
A,37,5,fixed::minicheck_ft5,850,381.6629487378797,0.0,0.0,0.0,8.150587639059214e-05,3.510587917202536e-05
A,37,5,fixed::alignscore,850,623.4876206850373,0.0,0.0,0.0,8.212705485194045e-05,3.8851764710510475e-05
A,37,5,fixed::lettuce_v2,850,64.76767022337299,0.0,0.0,0.0,8.290000122917049e-05,3.4371760728604655e-05
A,37,5,fixed::granite_guardian_3_1_2b,850,167.5888709005256,0.0,0.0,0.0,7.960471146575669e-05,4.088470150771387e-05
A,37,5,fixed::granite_guardian_3_2_3b_a800m,850,237.3726266389028,0.0,0.0,0.0,8.077293922028998e-05,4.0959994829095464e-05
A,37,5,fixed::granite_guardian_3_2_8b_factuality,850,983.2895956551724,0.0,0.0,0.0,8.325647179256467e-05,3.0550581868737936e-05
A,37,5,fixed::granite_guardian_4_1_3b_factuality_lora,850,437.4317005640992,0.0,0.0,0.0,8.26364746043349e-05,4.022587638567476e-05
A,37,5,fixed::qwen30_fast,850,260.5288541087237,0.0,0.0,0.0,8.141294957193382e-05,3.2696475767913984e-05
A,37,5,fixed::qwen30_judge,850,639.8680792432895,0.0,0.0,0.0,8.045176989124978e-05,2.8236467829521964e-05
A,37,6,OURS,814,74.19704742561906,56.024044903414406,0.49998677641090983,0.00017763267277513405,0.0001824889543720267,3.400614544639423e-05
A,37,6,OURS_legacy_hp,814,91.92880079820517,56.024044903414406,0.5076087518430404,0.00017749632454731247,0.00018502456303090954,3.3297302705952e-05
A,37,6,fixed::factcc,814,48.30706718529223,0.0,0.0,0.0,8.707615794014433e-05,3.5479106752691604e-05
A,37,6,fixed::factkb,814,48.6099217249354,0.0,0.0,0.0,9.08304626838343e-05,3.174448463635597e-05
A,37,6,fixed::hhem,814,161.80807445820417,0.0,0.0,0.0,8.752948406589485e-05,3.217689461859643e-05
A,37,6,fixed::wecheck,814,380.0456954389184,0.0,0.0,0.0,8.55626693711655e-05,4.1082309197442244e-05
A,37,6,fixed::factcg,814,593.1314225864573,0.0,0.0,0.0,8.650736397599083e-05,3.691400782861896e-05
A,37,6,fixed::minicheck_dbta,814,562.6533336037711,0.0,0.0,0.0,8.489558740956045e-05,3.65602032164757e-05
A,37,6,fixed::minicheck_ft5,814,528.7419391286641,0.0,0.0,0.0,8.43648715528227e-05,3.9233411496381574e-05
A,37,6,fixed::alignscore,814,745.3614005322911,0.0,0.0,0.0,8.521008039813224e-05,3.978502561958365e-05
A,37,6,fixed::lettuce_v2,814,88.29849353349735,0.0,0.0,0.0,8.668427522058532e-05,2.6240785828166864e-05
A,37,6,fixed::granite_guardian_3_1_2b,814,194.72015212580027,0.0,0.0,0.0,8.493488115608619e-05,4.117936367873807e-05
A,37,6,fixed::granite_guardian_3_2_3b_a800m,814,255.4038296867973,0.0,0.0,0.0,8.450121978064427e-05,3.974446260281072e-05
A,37,6,fixed::granite_guardian_3_2_8b_factuality,814,1054.1432271264603,0.0,0.0,0.0,8.524939202170371e-05,3.062531006515612e-05
A,37,6,fixed::granite_guardian_4_1_3b_factuality_lora,814,467.6876024808091,0.0,0.0,0.0,8.312531295564273e-05,3.2746922098905655e-05
A,37,6,fixed::qwen30_fast,814,299.6935912272641,0.0,0.0,0.0,8.715601470344299e-05,3.209950488760921e-05
A,37,6,fixed::qwen30_judge,814,664.9327648231026,0.0,0.0,0.0,8.574079625486998e-05,2.8443488141370785e-05
A,37,7,OURS,822,82.06487599843285,31.983491829953355,0.533447852797966,0.00018226884579095637,0.00018065329995164942,3.219586459992322e-05
A,37,7,OURS_legacy_hp,822,81.76050153482335,31.983491829953355,0.520353159350156,0.0001835547429520791,0.0001859294314055257,3.5036497589635804e-05
A,37,7,fixed::factcc,822,45.22367620319066,0.0,0.0,0.0,8.716423731804837e-05,3.2895383308358364e-05
A,37,7,fixed::factkb,822,45.24360594368419,0.0,0.0,0.0,8.667761560783261e-05,3.186375519641451e-05
A,37,7,fixed::hhem,822,124.0183459144834,0.0,0.0,0.0,8.599512724301023e-05,3.544526124246183e-05
A,37,7,fixed::wecheck,822,291.76827578969954,0.0,0.0,0.0,9.107664895953198e-05,3.9592468567246936e-05
A,37,7,fixed::factcg,822,408.40330367394915,0.0,0.0,0.0,8.453650132655517e-05,3.4667884476636956e-05
A,37,7,fixed::minicheck_dbta,822,472.8527394421637,0.0,0.0,0.0,8.582117697654559e-05,3.896836489393691e-05
A,37,7,fixed::minicheck_ft5,822,418.3153261800839,0.0,0.0,0.0,8.671654463652747e-05,4.105229829177442e-05
A,37,7,fixed::alignscore,822,699.6800432923415,0.0,0.0,0.0,8.763138566238674e-05,4.229806261612986e-05
A,37,7,fixed::lettuce_v2,822,69.41191562219299,0.0,0.0,0.0,8.552920040980416e-05,2.767884035406684e-05
A,37,7,fixed::granite_guardian_3_1_2b,822,180.37124599476425,0.0,0.0,0.0,8.578224794785073e-05,4.206326693282837e-05
A,37,7,fixed::granite_guardian_3_2_3b_a800m,822,242.6123191502541,0.0,0.0,0.0,8.568491652458362e-05,3.7568123668994204e-05
A,37,7,fixed::granite_guardian_3_2_8b_factuality,822,1028.1208996286623,0.0,0.0,0.0,8.3757903049598e-05,3.075547283515334e-05
A,37,7,fixed::granite_guardian_4_1_3b_factuality_lora,822,452.83050354692796,0.0,0.0,0.0,8.383576110698772e-05,3.715815620809576e-05
A,37,7,fixed::qwen30_fast,822,279.08681442926684,0.0,0.0,0.0,8.759245663369188e-05,3.4763994388771756e-05
A,37,7,fixed::qwen30_judge,822,647.8456505411064,0.0,0.0,0.0,8.802067594933539e-05,2.9664238520564823e-05
A,37,8,OURS,805,112.50579163557937,45.853950142005736,0.4904915229959691,0.00017924100140352613,0.00018683478730782774,3.492174039577475e-05
A,37,8,OURS_legacy_hp,805,100.50891104732027,45.853950142005736,0.5090609515521108,0.00018554161915914242,0.00018836523302084542,3.48037162286617e-05
A,37,8,fixed::factcc,805,54.33813448115367,0.0,0.0,0.0,8.699626615560203e-05,3.722732415226121e-05
A,37,8,fixed::factkb,805,54.76242088837844,0.0,0.0,0.0,8.592423288764791e-05,3.205962270868491e-05
A,37,8,fixed::hhem,805,189.45352622782897,0.0,0.0,0.0,9.069440493024654e-05,3.746584902361313e-05
A,37,8,fixed::wecheck,805,625.0231157456487,0.0,0.0,0.0,8.278260996669345e-05,3.955279251340754e-05
A,37,8,fixed::factcg,805,688.6283363479548,0.0,0.0,0.0,8.443353830703668e-05,4.026833097363666e-05
A,37,8,fixed::minicheck_dbta,805,642.155927639514,0.0,0.0,0.0,8.321987242316422e-05,3.909564545227689e-05
A,37,8,fixed::minicheck_ft5,805,611.6724645360287,0.0,0.0,0.0,8.497018763298018e-05,4.007080454171074e-05
A,37,8,fixed::alignscore,805,842.7088445271236,0.0,0.0,0.0,8.351926226168871e-05,4.2177632636165025e-05
A,37,8,fixed::lettuce_v2,805,102.03594788106344,0.0,0.0,0.0,8.552670348667025e-05,3.0231070617988984e-05
A,37,8,fixed::granite_guardian_3_1_2b,805,200.5667126270789,0.0,0.0,0.0,8.188944775611162e-05,3.961365748058009e-05
A,37,8,fixed::granite_guardian_3_2_3b_a800m,805,261.6851264299241,0.0,0.0,0.0,8.308198172830462e-05,3.768447121339185e-05
A,37,8,fixed::granite_guardian_3_2_8b_factuality,805,1071.670519840623,0.0,0.0,0.0,8.457267630891586e-05,3.120621163050951e-05
A,37,8,fixed::granite_guardian_4_1_3b_factuality_lora,805,479.37136832335443,0.0,0.0,0.0,9.039626239874163e-05,3.845962733377396e-05
A,37,8,fixed::qwen30_fast,805,308.2799520142888,0.0,0.0,0.0,8.479006926858832e-05,3.402731280126002e-05
A,37,8,fixed::qwen30_judge,805,681.178241877445,0.0,0.0,0.0,8.361863105424813e-05,2.9059632403648787e-05
A,37,9,OURS,804,74.18137536926713,22.6158132608366,0.4900080398080143,0.00018451989594202916,0.00018270896077017063,3.705473268631642e-05
A,37,9,OURS_legacy_hp,804,78.55012249370222,22.6158132608366,0.4672886268655649,0.0005878470227034271,0.00019218160600554366,9.46281002301593e-05
A,37,9,fixed::factcc,804,40.41538909302801,0.0,0.0,0.0,8.969279284130282e-05,3.460697022924635e-05
A,37,9,fixed::factkb,804,39.41406696450298,0.0,0.0,0.0,8.712437980349607e-05,3.894651786479821e-05
A,37,9,fixed::hhem,804,126.97122315387502,0.0,0.0,0.0,8.63084589844727e-05,3.572140440381878e-05
A,37,9,fixed::wecheck,804,299.16882797025477,0.0,0.0,0.0,8.849875751850358e-05,4.497513743186954e-05
A,37,9,fixed::factcg,804,335.2923116202765,0.0,0.0,0.0,8.839924703352153e-05,3.986068221101009e-05
A,37,9,fixed::minicheck_dbta,804,381.4858803814071,0.0,0.0,0.0,8.66480036731346e-05,3.401119237654467e-05
A,37,9,fixed::minicheck_ft5,804,406.8358648426565,0.0,0.0,0.0,8.642909146581235e-05,4.015919556655916e-05
A,37,9,fixed::alignscore,804,558.8974589783123,0.0,0.0,0.0,9.442909735959227e-05,4.107462687056456e-05
A,37,9,fixed::lettuce_v2,804,64.14237974856057,0.0,0.0,0.0,9.263805342509194e-05,3.0348254500920722e-05
A,37,9,fixed::granite_guardian_3_1_2b,804,162.48742416683487,0.0,0.0,0.0,8.624999793200054e-05,4.111442744467797e-05
A,37,9,fixed::granite_guardian_3_2_3b_a800m,804,229.78691954508284,0.0,0.0,0.0,8.734452276981775e-05,3.928358293606422e-05
A,37,9,fixed::granite_guardian_3_2_8b_factuality,804,984.4128233797264,0.0,0.0,0.0,8.818035292559633e-05,3.2538553034951587e-05
A,37,9,fixed::granite_guardian_4_1_3b_factuality_lora,804,433.15293502621614,0.0,0.0,0.0,8.587188342822465e-05,3.846766211704087e-05
A,37,9,fixed::qwen30_fast,804,253.85207151970943,0.0,0.0,0.0,8.585199219086648e-05,3.389054179580799e-05
A,37,9,fixed::qwen30_judge,804,609.9963592360967,0.0,0.0,0.0,8.899627374461968e-05,3.0249992874335145e-05
A,53,0,OURS,910,62.01558459030751,24.020329493470236,0.3875478835083073,0.0001582252769986843,0.0001667362604556339,3.2932967060133e-05
A,53,0,OURS_legacy_hp,910,62.99828280493934,24.020329493470236,0.47666008459790454,0.0005484362590832861,0.0001636417557045326,8.277802607863323e-05
A,53,0,fixed::factcc,910,37.84458585205657,0.0,0.0,0.0,8.065055206336163e-05,3.5412085708230734e-05
A,53,0,fixed::factkb,910,36.94730859120622,0.0,0.0,0.0,7.991318573028996e-05,2.936373405915859e-05
A,53,0,fixed::hhem,910,104.0606435321164,0.0,0.0,0.0,8.515275472386198e-05,3.187801717053894e-05
A,53,0,fixed::wecheck,910,257.7595525603501,0.0,0.0,0.0,7.711757092153306e-05,3.977142374164292e-05
A,53,0,fixed::factcg,910,284.6374894746267,0.0,0.0,0.0,8.080988753955443e-05,4.0298906681997764e-05
A,53,0,fixed::minicheck_dbta,910,349.96954038627905,0.0,0.0,0.0,7.836593335473931e-05,3.4796699605227174e-05
A,53,0,fixed::minicheck_ft5,910,335.0534147380501,0.0,0.0,0.0,7.95263766341812e-05,3.9683504587878567e-05
A,53,0,fixed::alignscore,910,549.6488191637692,0.0,0.0,0.0,7.826042397377583e-05,3.755714995070146e-05
A,53,0,fixed::lettuce_v2,910,55.932032763555,0.0,0.0,0.0,7.697582567253939e-05,2.5635165581991384e-05
A,53,0,fixed::granite_guardian_3_1_2b,910,162.8770186102394,0.0,0.0,0.0,7.857583273857177e-05,3.606154887865369e-05
A,53,0,fixed::granite_guardian_3_2_3b_a800m,910,231.19441898441158,0.0,0.0,0.0,8.641869139315171e-05,3.6765941531284826e-05
A,53,0,fixed::granite_guardian_3_2_8b_factuality,910,973.7973561646688,0.0,0.0,0.0,7.838352358193842e-05,3.004836169286416e-05
A,53,0,fixed::granite_guardian_4_1_3b_factuality_lora,910,429.7755477843156,0.0,0.0,0.0,8.214615313540939e-05,3.627363904532823e-05
A,53,0,fixed::qwen30_fast,910,253.52703023594447,0.0,0.0,0.0,7.913956753807245e-05,3.191319762493719e-05
A,53,0,fixed::qwen30_judge,910,636.1621096303909,0.0,0.0,0.0,8.311318387123909e-05,2.7042863491390434e-05
A,53,1,OURS,893,64.7708261714404,23.956994160970417,0.3828236517309465,0.000569161254764521,0.0001680817420376425,8.243673013300037e-05
A,53,1,OURS_legacy_hp,893,72.42195230283204,23.956994160970417,0.45439601343759717,0.00016482082567900454,0.00016856663205951853,3.2896975374468765e-05
A,53,1,fixed::factcc,893,39.45020144718099,0.0,0.0,0.0,8.270549243743649e-05,3.477826261890829e-05
A,53,1,fixed::factkb,893,40.342530773009806,0.0,0.0,0.0,7.989361591758113e-05,3.40078421842311e-05
A,53,1,fixed::hhem,893,158.34297107724646,0.0,0.0,0.0,8.012654433446162e-05,3.286114148691313e-05
A,53,1,fixed::wecheck,893,327.4238903645409,0.0,0.0,0.0,8.139865549045541e-05,4.113774289338446e-05
A,53,1,fixed::factcg,893,341.52238105609126,0.0,0.0,0.0,8.143448937801104e-05,3.922172985795764e-05
A,53,1,fixed::minicheck_dbta,893,412.57791007445394,0.0,0.0,0.0,8.059238487268482e-05,4.033147227561387e-05
A,53,1,fixed::minicheck_ft5,893,400.5819607001934,0.0,0.0,0.0,7.820828251482258e-05,4.208734906137757e-05
A,53,1,fixed::alignscore,893,638.1932579851496,0.0,0.0,0.0,7.942665098725181e-05,4.1531915656496405e-05
A,53,1,fixed::lettuce_v2,893,64.73246414575742,0.0,0.0,0.0,7.804814626515946e-05,2.827435499317902e-05
A,53,1,fixed::granite_guardian_3_1_2b,893,167.57599017812274,0.0,0.0,0.0,7.758230572693626e-05,4.541993319512682e-05
A,53,1,fixed::granite_guardian_3_2_3b_a800m,893,237.0755049414502,0.0,0.0,0.0,7.78689768273813e-05,3.581746165355937e-05
A,53,1,fixed::granite_guardian_3_2_8b_factuality,893,979.2412473368242,0.0,0.0,0.0,7.97502803673586e-05,2.9743560678497675e-05
A,53,1,fixed::granite_guardian_4_1_3b_factuality_lora,893,436.2753383509715,0.0,0.0,0.0,8.181075334511405e-05,3.4078385567236255e-05
A,53,1,fixed::qwen30_fast,893,257.1394394614269,0.0,0.0,0.0,8.052071709757356e-05,3.121164197171022e-05
A,53,1,fixed::qwen30_judge,893,638.3250371823119,0.0,0.0,0.0,8.320829125532144e-05,2.683985880330989e-05
A,53,2,OURS,884,60.096103188632334,23.70235225395734,0.4727844581415148,0.0005817805500901241,0.00016955769809418066,0.00010282465607576848
A,53,2,OURS_legacy_hp,884,68.63841851252685,23.70235225395734,0.4778970520518303,0.00016667985932046034,0.0001811606281940568,3.372059017735875e-05
A,53,2,fixed::factcc,884,37.387507111425414,0.0,0.0,0.0,9.002828785129801e-05,3.326809804410383e-05
A,53,2,fixed::factkb,884,35.633359956998866,0.0,0.0,0.0,8.338573362417014e-05,3.598189854265372e-05
A,53,2,fixed::hhem,884,111.23840827583093,0.0,0.0,0.0,8.074321117193113e-05,3.3429864640200164e-05
A,53,2,fixed::wecheck,884,268.6678025278179,0.0,0.0,0.0,7.965611396631335e-05,3.9765824499535814e-05
A,53,2,fixed::factcg,884,307.40602177825764,0.0,0.0,0.0,7.991064079126925e-05,3.951244997555955e-05
A,53,2,fixed::minicheck_dbta,884,324.8959391444568,0.0,0.0,0.0,8.063461503532306e-05,3.703279703606881e-05
A,53,2,fixed::minicheck_ft5,884,335.8872871097887,0.0,0.0,0.0,8.056109823282319e-05,4.2408379874659945e-05
A,53,2,fixed::alignscore,884,540.363026004244,0.0,0.0,0.0,8.22092672468614e-05,4.168325332962651e-05
A,53,2,fixed::lettuce_v2,884,52.33470750750728,0.0,0.0,0.0,7.925904751017824e-05,2.698754740044542e-05
A,53,2,fixed::granite_guardian_3_1_2b,884,157.31086249931292,0.0,0.0,0.0,8.143100316522482e-05,4.0434389527912394e-05
A,53,2,fixed::granite_guardian_3_2_3b_a800m,884,227.28823873459237,0.0,0.0,0.0,7.944005753263427e-05,3.122172673439346e-05
A,53,2,fixed::granite_guardian_3_2_8b_factuality,884,956.1166062895646,0.0,0.0,0.0,8.394682189403312e-05,3.1402703833964345e-05
A,53,2,fixed::granite_guardian_4_1_3b_factuality_lora,884,420.7546263456129,0.0,0.0,0.0,8.121381089200869e-05,3.596380741727365e-05
A,53,2,fixed::qwen30_fast,884,241.81286483409534,0.0,0.0,0.0,8.327715394900462e-05,3.276131607326616e-05
A,53,2,fixed::qwen30_judge,884,617.64207570354,0.0,0.0,0.0,8.481560744834027e-05,2.8361979086053184e-05
A,53,3,OURS,874,72.9079947145765,27.740078908228128,0.47445789016026674,0.0006212231092255144,0.00017268879344959655,0.00010537414772124871
A,53,3,OURS_legacy_hp,874,73.04755134729922,27.740078908228128,0.42403679978032116,0.0001695206050773831,0.0001720469107998437,3.3208236441408334e-05
A,53,3,fixed::factcc,874,40.441966357412355,0.0,0.0,0.0,8.14473692293639e-05,3.895652600301928e-05
A,53,3,fixed::factkb,874,40.78792010751517,0.0,0.0,0.0,8.369908663838487e-05,3.511327195239149e-05
A,53,3,fixed::hhem,874,153.3501020875305,0.0,0.0,0.0,7.892104685711472e-05,3.2530889741957054e-05
A,53,3,fixed::wecheck,874,333.8042879715901,0.0,0.0,0.0,8.131806697116769e-05,3.833410695612908e-05
A,53,3,fixed::factcg,874,358.448756274532,0.0,0.0,0.0,8.247139782685301e-05,3.95423321647983e-05
A,53,3,fixed::minicheck_dbta,874,432.01234947213527,0.0,0.0,0.0,8.192333673580936e-05,3.500228446164516e-05
A,53,3,fixed::minicheck_ft5,874,408.819666675447,0.0,0.0,0.0,8.54748365409604e-05,4.111670287436799e-05
A,53,3,fixed::alignscore,874,626.8988143083855,0.0,0.0,0.0,8.009152699504857e-05,3.946910639457592e-05
A,53,3,fixed::lettuce_v2,874,68.80797279709087,0.0,0.0,0.0,8.122767526890819e-05,2.504461199829453e-05
A,53,3,fixed::granite_guardian_3_1_2b,874,169.87646227721547,0.0,0.0,0.0,8.181236589485162e-05,3.758353448645542e-05
A,53,3,fixed::granite_guardian_3_2_3b_a800m,874,240.1307935307873,0.0,0.0,0.0,8.152059499958628e-05,3.6942800672115326e-05
A,53,3,fixed::granite_guardian_3_2_8b_factuality,874,982.5142475030664,0.0,0.0,0.0,8.109840631028914e-05,3.0974833799837244e-05
A,53,3,fixed::granite_guardian_4_1_3b_factuality_lora,874,438.0261419224153,0.0,0.0,0.0,8.33329411374844e-05,3.668651047633701e-05
A,53,3,fixed::qwen30_fast,874,261.68770808283665,0.0,0.0,0.0,8.102631272569094e-05,3.309839778607477e-05
A,53,3,fixed::qwen30_judge,874,638.3910775167649,0.0,0.0,0.0,8.587642944177071e-05,2.850343908014914e-05
A,53,4,OURS,844,101.91423149736129,60.77754165603028,0.4679380047392438,0.0005643459625091951,0.00017964097966938788,8.297629651097113e-05
A,53,4,OURS_legacy_hp,844,104.47269835697224,60.77754165603028,0.4580950995375318,0.0005481753536109411,0.00017393600820206213,9.541351155607444e-05
A,53,4,fixed::factcc,844,67.25518946079052,0.0,0.0,0.0,8.062678289939584e-05,2.9213262928243708e-05
A,53,4,fixed::factkb,844,62.89182266913425,0.0,0.0,0.0,8.216232030489151e-05,3.512915095835218e-05
A,53,4,fixed::hhem,844,227.2772298966754,0.0,0.0,0.0,8.182109168607089e-05,3.2853086587147546e-05
A,53,4,fixed::wecheck,844,489.24886245578165,0.0,0.0,0.0,8.246563463273207e-05,3.744075027894741e-05
A,53,4,fixed::factcg,844,625.4524553755822,0.0,0.0,0.0,8.149881159193744e-05,3.509123666737211e-05
A,53,4,fixed::minicheck_dbta,844,680.5936820830659,0.0,0.0,0.0,7.93554558599659e-05,3.909004779898902e-05
A,53,4,fixed::minicheck_ft5,844,647.2445766613802,0.0,0.0,0.0,8.039929715351542e-05,3.8255916155821764e-05
A,53,4,fixed::alignscore,844,948.447434172983,0.0,0.0,0.0,8.199171461628406e-05,4.041823765408619e-05
A,53,4,fixed::lettuce_v2,844,108.50034477682983,0.0,0.0,0.0,8.10438401001766e-05,2.830331994472204e-05
A,53,4,fixed::granite_guardian_3_1_2b,844,211.66932161297964,0.0,0.0,0.0,7.907226248600154e-05,3.6720378750326086e-05
A,53,4,fixed::granite_guardian_3_2_3b_a800m,844,276.28558631109814,0.0,0.0,0.0,7.939335290934025e-05,3.8388624795054865e-05
A,53,4,fixed::granite_guardian_3_2_8b_factuality,844,1094.2750222054344,0.0,0.0,0.0,8.20675431982442e-05,3.0028446046723785e-05
A,53,4,fixed::granite_guardian_4_1_3b_factuality_lora,844,490.6474916796215,0.0,0.0,0.0,7.749881078952579e-05,3.679739700308096e-05
A,53,4,fixed::qwen30_fast,844,323.6405358280682,0.0,0.0,0.0,8.028553703896948e-05,3.107108042787284e-05
A,53,4,fixed::qwen30_judge,844,684.3496419386486,0.0,0.0,0.0,8.748932129160559e-05,2.815166278080176e-05
A,53,5,OURS,848,71.93530222190569,26.062798916153145,0.4677356745096919,0.0006908561394907938,0.00017473821400308911,9.403773665841106e-05
A,53,5,OURS_legacy_hp,848,72.48767131160042,26.062798916153145,0.4704945896384811,0.00017318985933429158,0.00017805896792231338,3.562264231182986e-05
A,53,5,fixed::factcc,848,42.06497390894686,0.0,0.0,0.0,8.347287459984281e-05,3.0301875222852136e-05
A,53,5,fixed::factkb,848,42.954004635317204,0.0,0.0,0.0,8.537735650535533e-05,3.252830109251487e-05
A,53,5,fixed::hhem,848,121.67832796471627,0.0,0.0,0.0,8.100117688541705e-05,3.194457709675057e-05
A,53,5,fixed::wecheck,848,304.35753003333065,0.0,0.0,0.0,8.303890834487799e-05,3.854834948521424e-05
A,53,5,fixed::factcg,848,367.691202966973,0.0,0.0,0.0,8.077358012636771e-05,3.701887112154784e-05
A,53,5,fixed::minicheck_dbta,848,463.52928600050666,0.0,0.0,0.0,8.166155584029116e-05,3.5905666766855164e-05
A,53,5,fixed::minicheck_ft5,848,441.2575262921787,0.0,0.0,0.0,8.252830429108076e-05,3.7132077471502476e-05
A,53,5,fixed::alignscore,848,621.4149866063276,0.0,0.0,0.0,8.171698353626712e-05,3.9150949786109674e-05
A,53,5,fixed::lettuce_v2,848,70.157644159375,0.0,0.0,0.0,8.149055367608046e-05,2.673584945886484e-05
A,53,5,fixed::granite_guardian_3_1_2b,848,175.55342516782233,0.0,0.0,0.0,7.98502370807395e-05,4.14150939454799e-05
A,53,5,fixed::granite_guardian_3_2_3b_a800m,848,242.61461216715446,0.0,0.0,0.0,7.911437006561823e-05,3.5472884571030385e-05
A,53,5,fixed::granite_guardian_3_2_8b_factuality,848,1012.569542514853,0.0,0.0,0.0,8.054716742645844e-05,2.8339631823638348e-05
A,53,5,fixed::granite_guardian_4_1_3b_factuality_lora,848,448.69242227654263,0.0,0.0,0.0,8.222758759006436e-05,3.415094260214213e-05
A,53,5,fixed::qwen30_fast,848,272.5672807728703,0.0,0.0,0.0,8.545401146446513e-05,3.25672206016398e-05
A,53,5,fixed::qwen30_judge,848,627.0313242878059,0.0,0.0,0.0,8.498112570037538e-05,2.788678926354239e-05
A,53,6,OURS,822,71.88349780923298,36.020735112511595,0.47640001215493877,0.00017845376557273985,0.00018051824330775988,3.3597309632938345e-05
A,53,6,OURS_legacy_hp,822,72.84536983148216,36.020735112511595,0.4677053844304687,0.00017561192877495484,0.0001857542419248689,3.566058355988595e-05
A,53,6,fixed::factcc,822,42.13866494681546,0.0,0.0,0.0,8.601582212001991e-05,3.384915336291249e-05
A,53,6,fixed::factkb,822,42.72997047908779,0.0,0.0,0.0,8.990876039562615e-05,3.5310204598572275e-05
A,53,6,fixed::hhem,822,171.9516095538355,0.0,0.0,0.0,8.541119181258726e-05,3.606812570157966e-05
A,53,6,fixed::wecheck,822,351.15285464617,0.0,0.0,0.0,8.648295276129841e-05,4.110949687827424e-05
A,53,6,fixed::factcg,822,555.358723417653,0.0,0.0,0.0,8.648297046435829e-05,3.972871131614902e-05
A,53,6,fixed::minicheck_dbta,822,504.35727348734844,0.0,0.0,0.0,8.893553467825454e-05,4.0233567178049954e-05
A,53,6,fixed::minicheck_ft5,822,463.8648170864815,0.0,0.0,0.0,8.52761528717576e-05,4.0622875168058484e-05
A,53,6,fixed::alignscore,822,713.2606858651649,0.0,0.0,0.0,8.720316634674324e-05,4.147931379934551e-05
A,53,6,fixed::lettuce_v2,822,73.15333095988018,0.0,0.0,0.0,8.517761764041807e-05,2.9586380463175095e-05
A,53,6,fixed::granite_guardian_3_1_2b,822,169.8367490675759,0.0,0.0,0.0,8.552797889867186e-05,3.480292341746662e-05
A,53,6,fixed::granite_guardian_3_2_3b_a800m,822,237.54312785467957,0.0,0.0,0.0,8.543186898653705e-05,3.9923356459623344e-05
A,53,6,fixed::granite_guardian_3_2_8b_factuality,822,991.9545134458872,0.0,0.0,0.0,8.782603080586106e-05,3.0794419566908096e-05
A,53,6,fixed::granite_guardian_4_1_3b_factuality_lora,822,441.554906710164,0.0,0.0,0.0,8.566423935063382e-05,3.552311929985156e-05
A,53,6,fixed::qwen30_fast,822,261.57408296159633,0.0,0.0,0.0,8.580048209953591e-05,3.571776444332588e-05
A,53,6,fixed::qwen30_judge,822,638.223766289101,0.0,0.0,0.0,8.539173614976977e-05,2.9294403896433667e-05
A,53,7,OURS,811,96.91688008724141,34.58002390230948,0.49957579533476504,0.0006349963086063523,0.00018472256814732542,9.38310723696662e-05
A,53,7,OURS_legacy_hp,811,86.44460954886554,34.58002390230948,0.4242647669416463,0.00017716644579285134,0.00018687176580728019,3.661651238362717e-05
A,53,7,fixed::factcc,811,49.256645225463025,0.0,0.0,0.0,8.499136702163299e-05,6.208631153185145e-05
A,53,7,fixed::factkb,811,48.46475591417115,0.0,0.0,0.0,8.465597318754097e-05,3.405178666835979e-05
A,53,7,fixed::hhem,811,157.94333450614047,0.0,0.0,0.0,8.31380882099473e-05,3.192108842221568e-05
A,53,7,fixed::wecheck,811,554.1914090895009,0.0,0.0,0.0,8.321578215931699e-05,3.9496912383250476e-05
A,53,7,fixed::factcg,811,528.0170468969498,0.0,0.0,0.0,8.37496813425723e-05,4.024785221583048e-05
A,53,7,fixed::minicheck_dbta,811,564.6704746391662,0.0,0.0,0.0,8.398520346253228e-05,3.632059353535809e-05
A,53,7,fixed::minicheck_ft5,811,481.74638547842005,0.0,0.0,0.0,8.337484840900808e-05,3.770159002802301e-05
A,53,7,fixed::alignscore,811,748.7304736519535,0.0,0.0,0.0,8.438099402493341e-05,4.0404424364144575e-05
A,53,7,fixed::lettuce_v2,811,79.20493804283397,0.0,0.0,0.0,8.298027798253239e-05,2.9139322057623605e-05
A,53,7,fixed::granite_guardian_3_1_2b,811,181.87232388206584,0.0,0.0,0.0,8.079038520082923e-05,3.805672135502651e-05
A,53,7,fixed::granite_guardian_3_2_3b_a800m,811,246.04691612543124,0.0,0.0,0.0,8.434155492546121e-05,4.091862194083916e-05
A,53,7,fixed::granite_guardian_3_2_8b_factuality,811,1027.3919713438465,0.0,0.0,0.0,8.37090041639993e-05,3.1230581204295524e-05
A,53,7,fixed::granite_guardian_4_1_3b_factuality_lora,811,454.7134890422669,0.0,0.0,0.0,8.226881313577533e-05,4.369913228315505e-05
A,53,7,fixed::qwen30_fast,811,282.99757471612713,0.0,0.0,0.0,8.15585684249437e-05,3.401232962571222e-05
A,53,7,fixed::qwen30_judge,811,627.565842092018,0.0,0.0,0.0,8.566337482574248e-05,2.9099865014976034e-05
A,53,8,OURS,816,81.36366147464643,30.74928209795925,0.4420912536814142,0.0005555943525727272,0.00017892401885154528,8.955023932845935e-05
