protocol,seed,rotation,beta,val_auroc,val_ms
A,23,1,0.6,0.6049460398369298,68.81969727259614
A,23,1,0.8,0.524769856335362,62.11673088332573
A,23,1,1.2,0.5363814700641388,61.151831807025175
A,23,1,1.6,0.5186520798853644,60.68261776527919
A,23,1,2.4,0.5195245372010512,60.620273840667366
A,23,1,3.2,0.5195245372010512,60.620273840667366
A,23,2,0.0,0.7826838803918199,177.45738430378253
A,23,2,0.1,0.8199271782093144,108.95006341430933
A,23,2,0.2,0.8134935126310363,91.24712760091889
A,23,2,0.4,0.7815722203127685,82.30917472175207
A,23,2,0.6,0.6506487368963739,69.96773769904527
A,23,2,0.8,0.5657060921120467,61.413568259404386
A,23,2,1.2,0.5840484834163946,60.49654760843652
A,23,2,1.6,0.5858368061522599,60.06270363000227
A,23,2,2.4,0.5810518345076474,60.00945810278535
A,23,2,3.2,0.5810518345076474,60.00945810278535
A,23,3,0.0,0.7973317432686005,154.17982340310067
A,23,3,0.1,0.7947120927814076,99.74930622168092
A,23,3,0.2,0.7854995139375579,91.29275823991084
A,23,3,0.4,0.7290258404358737,82.3953823637993
A,23,3,0.6,0.5952286754233265,71.24243623859294
A,23,3,0.8,0.5236503289399317,63.92023212605719
A,23,3,1.2,0.5286211651934076,63.77556755408511
A,23,3,1.6,0.5323203264531006,63.30123790234774
A,23,3,2.4,0.5313340718468111,63.28910054243333
A,23,3,3.2,0.5313340718468111,63.28910054243333
A,23,4,0.0,0.790517793697944,161.3081144613162
A,23,4,0.1,0.8383802201642495,84.16440027031709
A,23,4,0.2,0.8307181548139089,78.25070209647527
A,23,4,0.4,0.736734812743899,71.27245022667002
A,23,4,0.6,0.6157755256567069,62.40742884744422
A,23,4,0.8,0.5448307996971287,52.325916929911855
A,23,4,1.2,0.5428679596947987,51.90672187269701
A,23,4,1.6,0.5404333391577844,51.354534815576045
A,23,4,2.4,0.5404333391577844,51.354534815576045
A,23,4,3.2,0.5404333391577844,51.354534815576045
A,23,5,0.0,0.7554357592093441,161.827436005192
A,23,5,0.1,0.8024887690925426,85.79321915114244
A,23,5,0.2,0.7924168912848158,69.21264786666899
A,23,5,0.4,0.660952380952381,61.56525149808911
A,23,5,0.6,0.5779784366576819,55.52327837403332
A,23,5,0.8,0.5055495657382449,45.98522410936585
A,23,5,1.2,0.5030308475591494,45.36163994930603
A,23,5,1.6,0.5011141060197664,45.22594795052394
A,23,5,2.4,0.5011141060197664,45.22594795052394
A,23,5,3.2,0.5011141060197664,45.22594795052394
A,23,6,0.0,0.7653834752043367,166.79049372249256
A,23,6,0.1,0.7688621885039112,88.7987090437957
A,23,6,0.2,0.7709615163560024,79.65424115029192
A,23,6,0.4,0.6918344011470678,71.5320439256086
A,23,6,0.6,0.562290142838993,59.826593397244835
A,23,6,0.8,0.51525188909257,53.95325831206453
A,23,6,1.2,0.5167341234549976,53.28917433454502
A,23,6,1.6,0.5138422539642207,52.97806610487453
A,23,6,2.4,0.5138422539642207,52.97806610487453
A,23,6,3.2,0.5138422539642207,52.97806610487453
A,23,7,0.0,0.7737526039705845,157.96350159370837
A,23,7,0.1,0.82509474688151,90.64930632965763
A,23,7,0.2,0.8232813794142009,86.77855245854751
A,23,7,0.4,0.745620309715634,78.14052616782593
A,23,7,0.6,0.6390363426448812,66.4357535698031
A,23,7,0.8,0.5792297266772081,55.63007438846254
A,23,7,1.2,0.5729300002509852,55.49820755676241
A,23,7,1.6,0.5672200888487313,54.846552401280555
A,23,7,2.4,0.5672200888487313,54.846552401280555
A,23,7,3.2,0.5672200888487313,54.846552401280555
A,23,8,0.0,0.7517595574893422,169.32156073229856
A,23,8,0.1,0.820829644698097,86.16053470807678
A,23,8,0.2,0.8199443722413717,74.55982027773467
A,23,8,0.4,0.7325221475077384,66.45917163735498
A,23,8,0.6,0.6056079812648723,56.98092023915483
A,23,8,0.8,0.5478988905840914,51.77161441289368
A,23,8,1.2,0.5508529380372065,51.21434111295516
A,23,8,1.6,0.5349054767600284,50.832157841353954
A,23,8,2.4,0.5349054767600284,50.832157841353954
A,23,8,3.2,0.5349054767600284,50.832157841353954
A,23,9,0.0,0.7282430213464696,160.8195746914454
A,23,9,0.1,0.7638620103213699,86.60542514786997
A,23,9,0.2,0.7585986980999296,77.41753607113644
A,23,9,0.4,0.7008830831183048,66.06328105443646
A,23,9,0.6,0.5586197122527171,57.515177958447275
A,23,9,0.8,0.5058326491516146,52.42807177619198
A,23,9,1.2,0.5116677418093675,52.04281756879217
A,23,9,1.6,0.5227197200719368,51.78418312479862
A,23,9,2.4,0.5214197748064743,51.737803791743666
A,23,9,3.2,0.5214197748064743,51.737803791743666
A,31,0,0.0,0.774255567860219,156.66194860856444
A,31,0,0.1,0.8046993560559452,90.28589812925101
A,31,0,0.2,0.7936251589352366,81.98781574205911
A,31,0,0.4,0.7630711414626142,75.75038315883593
A,31,0,0.6,0.5905520692342399,64.59771900166463
A,31,0,0.8,0.5290595135556376,55.52116008152374
A,31,0,1.2,0.5274804150773144,55.06302380875758
A,31,0,1.6,0.5174316065788933,54.50519714981051
A,31,0,2.4,0.5153808293343177,54.48731733392963
A,31,0,3.2,0.5153808293343177,54.48731733392963
A,31,1,0.0,0.7546320559854487,167.59351608804096
A,31,1,0.1,0.8034266424145265,87.77059591844497
A,31,1,0.2,0.795362292032761,79.45502182586762
A,31,1,0.4,0.7331236961905643,69.14897721112216
A,31,1,0.6,0.6123845197356929,59.23229932564934
A,31,1,0.8,0.5631506201765474,51.80023994591831
A,31,1,1.2,0.570038330712869,51.473532938802656
A,31,1,1.6,0.5577144413272909,51.133449719828974
A,31,1,2.4,0.5577144413272909,51.133449719828974
A,31,1,3.2,0.5577144413272909,51.133449719828974
A,31,2,0.0,0.7657072852528917,174.99805169015664
A,31,2,0.1,0.8112580147327892,107.14280286237309
A,31,2,0.2,0.8090677188572277,98.52358482360366
A,31,2,0.4,0.7521438913019267,88.18912860285558
A,31,2,0.6,0.6035299296241495,77.1031935832401
A,31,2,0.8,0.5372191197450135,71.95042619481352
A,31,2,1.2,0.5549350601138104,71.17821373373194
A,31,2,1.6,0.5476694297275654,70.88078325870646
A,31,2,2.4,0.5476694297275654,70.88078325870646
A,31,2,3.2,0.5476694297275654,70.88078325870646
A,31,3,0.0,0.7656218299857983,155.56361088359884
A,31,3,0.1,0.7815479813349564,93.65485903407415
A,31,3,0.2,0.7824158607786118,86.96630375712915
A,31,3,0.4,0.7441502671265301,80.49115269556361
A,31,3,0.6,0.5549187349248214,61.64477434290685
A,31,3,0.8,0.5409002276774644,58.61864965767611
A,31,3,1.2,0.5542847320844886,58.13088338339873
A,31,3,1.6,0.556093753522238,57.602112647385944
A,31,3,2.4,0.5509484682491377,57.54863038818567
A,31,3,3.2,0.5509484682491377,57.54863038818567
A,31,4,0.0,0.7244960806270997,163.68758071010953
A,31,4,0.1,0.7751455767077267,88.96150295795697
A,31,4,0.2,0.7656634938409855,77.14226905695085
A,31,4,0.4,0.714543673012318,70.22012999135187
A,31,4,0.6,0.5516489361702127,61.971238470383504
A,31,4,0.8,0.47851623740201565,55.53617058105692
A,31,4,1.2,0.48272676371780515,55.18567789995498
A,31,4,1.6,0.46861702127659577,54.937558718951536
A,31,4,2.4,0.46861702127659577,54.937558718951536
A,31,4,3.2,0.46861702127659577,54.937558718951536
A,31,5,0.0,0.7895666745596619,160.77934002082523
A,31,5,0.1,0.8205740029021937,88.43024245523569
A,31,5,0.2,0.8093173773398179,77.48912631050365
A,31,5,0.4,0.7556723314086569,66.72213079965658
A,31,5,0.6,0.607450987535139,56.92205301077866
A,31,5,0.8,0.5338761285465352,46.98321528737933
A,31,5,1.2,0.5454727600590152,46.420563915304335
A,31,5,1.6,0.5569965331536159,45.919419001258525
A,31,5,2.4,0.5569965331536159,45.919419001258525
A,31,5,3.2,0.5569965331536159,45.919419001258525
A,31,6,0.0,0.777550181760708,168.77321777070338
A,31,6,0.1,0.8163110478899953,98.05117080188462
A,31,6,0.2,0.8014604077761971,87.21250187715336
A,31,6,0.4,0.720493124703651,76.196306885358
A,31,6,0.6,0.6350244981823929,67.4027891120276
A,31,6,0.8,0.5822000948316738,59.40874452219102
A,31,6,1.2,0.5705263157894737,59.207360899302216
A,31,6,1.6,0.5646625572941363,58.620368880126826
A,31,6,2.4,0.5649723407618145,58.57445690738735
A,31,6,3.2,0.5649723407618145,58.57445690738735
A,31,7,0.0,0.7470719672283773,169.0452360982522
A,31,7,0.1,0.7910064239828694,99.29178713274568
A,31,7,0.2,0.7839617664401204,83.86548477382496
A,31,7,0.4,0.7418241628650343,78.59661730992069
A,31,7,0.6,0.6148496415603761,69.58579029392935
A,31,7,0.8,0.5531328554138348,62.02054005450631
A,31,7,1.2,0.5603916457188964,61.03452500700334
A,31,7,1.6,0.5501256866213574,60.64838272655395
A,31,7,2.4,0.5501256866213574,60.64838272655395
A,31,7,3.2,0.5501256866213574,60.64838272655395
A,31,8,0.0,0.7747438344467327,167.0288270988129
A,31,8,0.1,0.8027022954442715,85.88846036400129
A,31,8,0.2,0.800322718368577,73.50212385595007
A,31,8,0.4,0.7333555176051032,65.79431398355017
A,31,8,0.6,0.5963571751469184,55.041519756884895
A,31,8,0.8,0.5270606258476066,47.896584762687176
A,31,8,1.2,0.5343437641267768,46.91432214874293
A,31,8,1.6,0.542361494801346,46.358622201943284
A,31,8,2.4,0.542336380531418,46.35452079191637
A,31,8,3.2,0.542336380531418,46.35452079191637
A,31,9,0.0,0.7231041542697503,167.89743732873404
A,31,9,0.1,0.7660916178354227,89.90579055463196
A,31,9,0.2,0.7537795887081321,76.67402822711824
A,31,9,0.4,0.6812740163992295,68.841781922273
A,31,9,0.6,0.5360460308015047,59.794358269184244
A,31,9,0.8,0.49038839749473023,53.57983868493008
A,31,9,1.2,0.4909506711984751,53.37884681766215
A,31,9,1.6,0.5001361559641355,53.19019263798275
A,31,9,2.4,0.49717098163407336,53.14144645856576
A,31,9,3.2,0.49717098163407336,53.14144645856576
A,37,0,0.0,0.7974495878907263,159.66789658154005
A,37,0,0.1,0.8091700793115961,93.81099022215055
A,37,0,0.2,0.8132237831112953,80.97305606723263
A,37,0,0.4,0.722748950287699,71.82201061507315
A,37,0,0.6,0.6166269244725519,60.25190572867607
A,37,0,0.8,0.5409776579752217,50.44634474717092
A,37,0,1.2,0.5424576227256234,49.87408185346283
A,37,0,1.6,0.5244362656160905,49.12785281667188
A,37,0,2.4,0.5244362656160905,49.12785281667188
A,37,0,3.2,0.5244362656160905,49.12785281667188
A,37,1,0.0,0.7855555555555556,169.10971933648602
A,37,1,0.1,0.7903446502057613,88.97032273463356
A,37,1,0.2,0.7977880658436214,77.15097484795447
A,37,1,0.4,0.72065329218107,70.88895231216691
A,37,1,0.6,0.6058924897119341,62.01003197056707
A,37,1,0.8,0.5372402263374486,52.64484376942878
A,37,1,1.2,0.5415097736625515,52.47917333014354
A,37,1,1.6,0.5352237654320987,51.99249296958524
A,37,1,2.4,0.5339531893004116,51.96931676383033
A,37,1,3.2,0.5339531893004116,51.96931676383033
A,37,2,0.0,0.7560968557625077,158.888250740293
A,37,2,0.1,0.7961450102775194,84.10298342452965
A,37,2,0.2,0.7943129307489709,79.23346870316426
A,37,2,0.4,0.7337728221384601,72.19105258484313
A,37,2,0.6,0.5964588557519938,62.47833308314052
A,37,2,0.8,0.5503125312136936,55.78566009681545
A,37,2,1.2,0.5631476019997792,55.112657162672704
A,37,2,1.6,0.5600590891647084,54.73465825232692
A,37,2,2.4,0.5600590891647084,54.73465825232692
A,37,2,3.2,0.5600590891647084,54.73465825232692
A,37,3,0.0,0.7572982367616965,162.84987903523879
A,37,3,0.1,0.7828273484147674,93.82319654795687
A,37,3,0.2,0.7751857146861771,86.57876824511536
A,37,3,0.4,0.7089199114175987,80.38156040975018
A,37,3,0.6,0.5633111877330194,72.15963314548219
A,37,3,0.8,0.5143834272418917,66.51442975533158
A,37,3,1.2,0.5022734280828638,66.41170441900883
A,37,3,1.6,0.49771255571440587,66.05888743854948
A,37,3,2.4,0.497678916827853,66.046130216901
A,37,3,3.2,0.497678916827853,66.046130216901
A,37,4,0.0,0.7223141891891891,153.65484224926846
A,37,4,0.1,0.785045045045045,82.02192119350109
A,37,4,0.2,0.7774690315315316,70.67967322966604
A,37,4,0.4,0.6971227477477477,64.77498922322411
A,37,4,0.6,0.5529476351351351,55.90552143026691
A,37,4,0.8,0.5009262387387388,49.1863139342818
A,37,4,1.2,0.5023789414414415,49.10992856500396
A,37,4,1.6,0.513071509009009,48.91160491477314
A,37,4,2.4,0.513071509009009,48.91160491477314
A,37,4,3.2,0.513071509009009,48.91160491477314
A,37,5,0.0,0.7655264052408763,184.08442877812746
A,37,5,0.1,0.8244306418219461,103.9940237460184
A,37,5,0.2,0.8060721238527857,83.72352697011051
A,37,5,0.4,0.7408825438027254,78.42083861665581
A,37,5,0.6,0.5930348258706468,66.97161871588006
A,37,5,0.8,0.5380241648898365,61.842827821926
A,37,5,1.2,0.5476963011031798,61.3888237505477
A,37,5,1.6,0.5458113160903557,60.85932458637849
A,37,5,2.4,0.5440993788819877,60.80799888128615
A,37,5,3.2,0.5440993788819877,60.80799888128615
A,37,6,0.0,0.7235895975817346,164.79542177648355
A,37,6,0.1,0.7896133319602368,89.87597878113839
A,37,6,0.2,0.7880201360577185,84.93729410861583
A,37,6,0.4,0.7411389836258231,73.92923841585032
A,37,6,0.6,0.6147797694409276,63.862726623111705
A,37,6,0.8,0.5304978888639847,56.65075785900781
A,37,6,1.2,0.5533266293911326,56.072059922048325
A,37,6,1.6,0.5423226736613823,55.751208566578725
A,37,6,2.4,0.546235998958062,55.73275479044932
A,37,6,3.2,0.546235998958062,55.73275479044932
A,37,7,0.0,0.7701289471012286,193.57544877128936
A,37,7,0.1,0.8250139608082039,127.70441433364924
A,37,7,0.2,0.8086734693877551,110.84028352840127
A,37,7,0.4,0.7851558533861306,95.09184219363226
A,37,7,0.6,0.5423837445425932,76.81588789792326
A,37,7,0.8,0.5190596761092497,72.58433098539635
A,37,7,1.2,0.5454805056350898,71.15343698811637
A,37,7,1.6,0.5474604020712763,70.76939242853645
A,37,7,2.4,0.5458929840592953,70.69737732664231
A,37,7,3.2,0.5458929840592953,70.69737732664231
A,37,8,0.0,0.7572748621605064,147.84516686838165
A,37,8,0.1,0.7999030018378599,83.56995010558535
A,37,8,0.2,0.7910774453747191,77.20224261369303
A,37,8,0.4,0.7567228660404328,68.68841154282201
A,37,8,0.6,0.608666658158056,56.16115046317854
A,37,8,0.8,0.5777229681437615,49.66605967062755
A,37,8,1.2,0.5718328823769655,48.7010262233109
A,37,8,1.6,0.5649728149887687,48.25516296349366
A,37,8,2.4,0.5579659740657545,48.15560679317195
A,37,8,3.2,0.5579659740657545,48.15560679317195
A,37,9,0.0,0.7563918614615093,159.78566817304142
A,37,9,0.1,0.7844253801239514,83.13770159155719
A,37,9,0.2,0.7688567386062454,75.47574477401776
A,37,9,0.4,0.7099699089296746,66.45638526377759
A,37,9,0.6,0.5904475797612643,58.26630246005785
A,37,9,0.8,0.5302355473187063,49.78596744430187
A,37,9,1.2,0.537723441143062,49.548389648942106
A,37,9,1.6,0.5385604113110539,49.30932700020732
A,37,9,2.4,0.5385604113110539,49.30932700020732
A,37,9,3.2,0.5385604113110539,49.30932700020732
A,53,0,0.0,0.7602634679450718,150.37093839129304
A,53,0,0.1,0.7918918095392866,81.51602519480282
A,53,0,0.2,0.7898223571950922,72.54058075550562
A,53,0,0.4,0.6873324124482002,65.9158813529481
A,53,0,0.6,0.5998771024620135,56.8490321531228
A,53,0,0.8,0.5446798569919558,48.409998625353154
A,53,0,1.2,0.5442659665231169,47.913854040908404
A,53,0,1.6,0.5317299098074266,47.65750958364194
A,53,0,2.4,0.5317299098074266,47.65750958364194
A,53,0,3.2,0.5317299098074266,47.65750958364194
A,53,1,0.0,0.7432800504784941,151.53021808672915
A,53,1,0.1,0.7509859080870753,74.79559002637141
A,53,1,0.2,0.7644100326006941,67.28081770522883
A,53,1,0.4,0.653241665790304,59.89853824502054
A,53,1,0.6,0.5784835419076664,53.200282636828796
A,53,1,0.8,0.523222736355032,45.45828364207738
A,53,1,1.2,0.5241534335892313,45.11796553681167
A,53,1,1.6,0.5190424860658324,45.00704678679235
A,53,1,2.4,0.5190424860658324,45.00704678679235
A,53,1,3.2,0.5190424860658324,45.00704678679235
A,53,2,0.0,0.7239147401566327,151.3298830301726
A,53,2,0.1,0.800651290470167,81.85602256375084
A,53,2,0.2,0.8026589875393599,74.16000652143418
A,53,2,0.4,0.7147401566326668,65.80720593784449
A,53,2,0.6,0.5840783701590548,56.50018009940763
A,53,2,0.8,0.528546438087036,49.44566945107219
A,53,2,1.2,0.5325914363377021,49.17930146622739
A,53,2,1.6,0.5296068035632586,48.99500030929314
A,53,2,2.4,0.5296068035632586,48.99500030929314
A,53,2,3.2,0.5296068035632586,48.99500030929314
A,53,3,0.0,0.7954265702744405,205.62646050561054
A,53,3,0.1,0.7976456718850228,136.33390071371352
A,53,3,0.2,0.7897921325913213,112.68899941871271
A,53,3,0.4,0.7655900556509075,105.31159309920402
A,53,3,0.6,0.6259542425871026,92.6687413417545
A,53,3,0.8,0.5458614332853684,85.91843277996105
A,53,3,1.2,0.574071184618852,84.94333329917289
A,53,3,1.6,0.5713493177996221,84.47700093450109
A,53,3,2.4,0.5700461734944493,84.40715656712347
A,53,3,3.2,0.5700461734944493,84.40715656712347
A,53,4,0.0,0.7541947259823596,156.54133260104228
A,53,4,0.1,0.7883930798358388,87.12323997008083
A,53,4,0.2,0.7930242840623087,81.24570560338948
A,53,4,0.4,0.7510515157699023,71.42654725991616
A,53,4,0.6,0.5307858875813437,55.326637484386254
A,53,4,0.8,0.48915890075505064,51.926433993788315
A,53,4,1.2,0.5137263904949777,51.254858036304114
A,53,4,1.6,0.5101268621182232,50.61198973887584
A,53,4,2.4,0.5080181620297939,50.57216553827943
A,53,4,3.2,0.5080181620297939,50.57216553827943
A,53,5,0.0,0.7685979413599502,153.17799560884663
A,53,5,0.1,0.7831079946254619,83.97887472024428
A,53,5,0.2,0.7890403810163635,78.01920541083379
A,53,5,0.4,0.7372174768462978,71.9660676029119
A,53,5,0.6,0.5747036805988772,60.22482559372319
A,53,5,0.8,0.509936297327127,55.03150547986384
A,53,5,1.2,0.5299438552713662,54.3095012120666
A,53,5,1.6,0.5180730841211191,53.70894359507065
A,53,5,2.4,0.5180730841211191,53.70894359507065
A,53,5,3.2,0.5180730841211191,53.70894359507065
A,53,6,0.0,0.7614520578447987,176.2142822129872
A,53,6,0.1,0.8015729183418483,103.41728342239186
A,53,6,0.2,0.7800759553174907,94.19969372327785
A,53,6,0.4,0.7346573969840543,84.29320275894571
A,53,6,0.6,0.5929834110617663,73.11209373117747
A,53,6,0.8,0.5262132439353266,65.76222275746152
A,53,6,1.2,0.5520058883926915,64.47386582214865
A,53,6,1.6,0.5410517461063622,64.01841364682576
A,53,6,2.4,0.5417692393334735,63.93297261234563
A,53,6,3.2,0.5417692393334735,63.93297261234563
A,53,7,0.0,0.7630745485414416,165.55569306878812
A,53,7,0.1,0.8200154344806297,90.84171075718426
A,53,7,0.2,0.8109245253897206,82.43869664671793
A,53,7,0.4,0.7618521376755673,73.83022593289662
A,53,7,0.6,0.6052785923753665,62.59351277206888
A,53,7,0.8,0.5257971909245254,55.94835088859505
A,53,7,1.2,0.5412594536193858,54.88585909234626
A,53,7,1.6,0.5516252508103102,54.54874522822102
A,53,7,2.4,0.5561259453619386,54.47598869157481
A,53,7,3.2,0.5561259453619386,54.47598869157481
A,53,8,0.0,0.7624688007668321,201.0820046842262
A,53,8,0.1,0.8131344881458475,114.56255014370667
A,53,8,0.2,0.7905776759761236,87.69228808940417
A,53,8,0.4,0.7515389546934228,79.00749743078191
A,53,8,0.6,0.614741598770081,70.69726315169612
A,53,8,0.8,0.5661734957457005,63.919705582673394
A,53,8,1.2,0.5661237014583502,63.41050571473143
A,53,8,1.6,0.5656195342989276,63.06572723479792
A,53,8,2.4,0.5621588313280759,62.96580000485891
A,53,8,3.2,0.5621588313280759,62.96580000485891
A,53,9,0.0,0.770788896788719,152.83321109056666
A,53,9,0.1,0.8041854287632816,83.2771428871598
A,53,9,0.2,0.7907532488051505,71.54240692334997
A,53,9,0.4,0.706121380890311,62.159964867137056
A,53,9,0.6,0.6090670300588538,53.72295531691794
A,53,9,0.8,0.5308587115377019,45.528914778337274
A,53,9,1.2,0.531799285065371,45.16712348942727
A,53,9,1.6,0.5233785598609629,45.00267342773041
A,53,9,2.4,0.5233785598609629,45.00267342773041
A,53,9,3.2,0.5233785598609629,45.00267342773041
A,61,0,0.0,0.7600060757955494,155.86265448472352
A,61,0,0.1,0.7841674894306473,81.38449408681709
A,61,0,0.2,0.780395433027012,75.53707409428341
A,61,0,0.4,0.7084478873952558,69.10694923182446
A,61,0,0.6,0.6040252145515304,61.39037276642879
A,61,0,0.8,0.5498696235538341,53.36457351956712
A,61,0,1.2,0.5575605680868838,52.71892167920081
A,61,0,1.6,0.5486038328143591,52.37048680675053
A,61,0,2.4,0.5486038328143591,52.37048680675053
A,61,0,3.2,0.5486038328143591,52.37048680675053
A,61,1,0.0,0.7451356564227851,157.78010159302855
A,61,1,0.1,0.7722077922077923,97.22546273363385
A,61,1,0.2,0.7639192490677639,88.73534322171172
A,61,1,0.4,0.7248039089623248,83.24347950308518
A,61,1,0.6,0.5812652693840813,74.44871362742478
A,61,1,0.8,0.5046136042175646,66.84305003392602
A,61,1,1.2,0.5353426771248553,67.1317254629521
A,61,1,1.6,0.5331618876173332,66.73076437284917
A,61,1,2.4,0.5391384852770992,66.66471658408932
A,61,1,3.2,0.5391384852770992,66.66471658408932
A,61,2,0.0,0.7425047062850298,169.75238782653054
A,61,2,0.1,0.7988089890044068,96.13655844660077
A,61,2,0.2,0.7928753262311214,85.44187856971153
A,61,2,0.4,0.7385979549052325,76.8179449451023
A,61,2,0.6,0.6149991443118128,65.82211830909364
A,61,2,0.8,0.5185309973045822,58.25600097421557
A,61,2,1.2,0.5521328028066572,57.25812982714602
A,61,2,1.6,0.5497475719847688,56.626365326478016
A,61,2,2.4,0.5493090317888162,56.61334526485631
A,61,2,3.2,0.5493090317888162,56.61334526485631
A,61,3,0.0,0.7494156147732587,182.6841270625462
A,61,3,0.1,0.8142072396981233,107.38738673677524
A,61,3,0.2,0.8094904160822814,99.11272234325256
A,61,3,0.4,0.7635104298849038,88.98234405050705
A,61,3,0.6,0.590371001135377,75.9437933218174
A,61,3,0.8,0.4953360493332444,66.47327683298585
A,61,3,1.2,0.5293333555956277,65.20943577247822
A,61,3,1.6,0.5176373027004163,64.84399854849917
A,61,3,2.4,0.5176261715532402,64.84012739307026
A,61,3,3.2,0.5176261715532402,64.84012739307026
A,61,4,0.0,0.7747117747117748,149.62675126277873
A,61,4,0.1,0.8047255774528502,79.14905752037691
A,61,4,0.2,0.8013837104746195,68.91450421944381
A,61,4,0.4,0.7323270505088687,59.89829020402135
A,61,4,0.6,0.6320968139149957,51.1508629784847
A,61,4,0.8,0.5510758692576875,42.38431189764816
A,61,4,1.2,0.5415084505993597,41.96241748976075
A,61,4,1.6,0.5328087146268965,41.85018859528776
A,61,4,2.4,0.5295670750216205,41.818157909293184
A,61,4,3.2,0.5295670750216205,41.818157909293184
A,61,5,0.0,0.7597445609302269,157.32317407265955
A,61,5,0.1,0.8191753930642451,83.38055257736238
A,61,5,0.2,0.8056025580036973,71.44021186290803
A,61,5,0.4,0.6857443080202569,64.16431626722982
A,61,5,0.6,0.5664249971397086,54.27959188755663
A,61,5,0.8,0.5251615311892188,50.695881959931604
A,61,5,1.2,0.5206061408949401,50.577929209842424
A,61,5,1.6,0.5383369362967958,50.28281581631956
A,61,5,2.4,0.5379093980140546,50.268028297007156
A,61,5,3.2,0.5379093980140546,50.268028297007156
A,61,6,0.0,0.7816081250543201,162.19271814814616
A,61,6,0.1,0.812033622626985,95.7512059728678
A,61,6,0.2,0.8116363094572951,87.27967138309805
A,61,6,0.4,0.7780478265728015,80.25135796389407
A,61,6,0.6,0.5234787251213668,61.505337348717596
A,61,6,0.8,0.5115562260215294,58.11991852846771
A,61,6,1.2,0.5056120485218709,57.44265175729802
A,61,6,1.6,0.507648278516532,57.05761191490144
A,61,6,2.4,0.5026073676760905,56.912853607482894
A,61,6,3.2,0.5026073676760905,56.912853607482894
A,61,7,0.0,0.7588566827697263,168.22804113238206
A,61,7,0.1,0.8107766629505759,93.48909634764193
A,61,7,0.2,0.8047937569676701,78.39397854525102
A,61,7,0.4,0.7572556670382757,72.00479004595977
A,61,7,0.6,0.6394277220364177,62.80739628781625
A,61,7,0.8,0.5531153226805401,52.31507967715554
A,61,7,1.2,0.5531153226805401,52.31507967715554
A,61,7,1.6,0.5427412362194971,51.914973639254086
A,61,7,2.4,0.5448717948717949,51.88932901041774
A,61,7,3.2,0.5448717948717949,51.88932901041774
A,61,8,0.0,0.7622769726247987,184.41484569833298
A,61,8,0.1,0.8070563607085346,101.09088743872847
A,61,8,0.2,0.7914460547504026,86.13768871254932
A,61,8,0.4,0.7281288244766505,76.99853760419478
A,61,8,0.6,0.5835555555555555,65.74728393223599
A,61,8,0.8,0.5270917874396136,58.88307482895951
A,61,8,1.2,0.5371239935587762,57.833181696456315
A,61,8,1.6,0.524402576489533,57.39594309106791
A,61,8,2.4,0.5281062801932367,57.37587459668745
A,61,8,3.2,0.5281062801932367,57.37587459668745
A,61,9,0.0,0.7576868377301044,168.8369383975778
A,61,9,0.1,0.7763480760370971,97.29805856496807
A,61,9,0.2,0.7756945696372413,82.43230660481441
A,61,9,0.4,0.7097129579552511,72.50338213492864
A,61,9,0.6,0.5977330088336037,61.511496927441954
A,61,9,0.8,0.553832902670112,55.58385127753892
A,61,9,1.2,0.5586002443763396,55.170101690988425
A,61,9,1.6,0.5526110209722973,54.793391435457124
A,61,9,2.4,0.5526110209722973,54.793391435457124
A,61,9,3.2,0.5526110209722973,54.793391435457124
